utc_timestamp,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK
2020-12-21 17:00:00,1287.448162249,8981.9,1854.2,11275.235,5788,8478.41,8788.62,66150.9325,4807.05,1129.8,33852,10216.0,65015,45685.5,7103.32,2570,5774.0125,4857.1,40544,1692.24,664.3375,998,467.73,1218.0,15940.745,18587.02,24561.46,7471.7,8831.0,5126,18931,1830.67,3912.0
2020-12-21 18:00:00,1272.40128818327,8506.0,1817.52,10709.1925,5506,8438.54,8733.65,64241.3825,4370.64,1097.2,34389,10056.0,64865,45048.5,6968.62,2553,5622.375,4823.945,39455,1626.24,640.295,959,496.22,1182.0,15195.085,18417.93,24291.94,7698.4,8600.0,5094,18342,1827.8,3861.0
2020-12-21 19:00:00,1237.60539190627,8031.5,1841.42,9978.3475,5217,7997.66,8389.53,61545.755,4022.88,1068.1,34894,9643.5,60962,42576.5,6558.58,2481,5456.9875,4583.165,37214,1550.7,594.51,918,484.04,1168.0,14448.625,18296.77,23604.46,7778.0,8140.0,4917,17476,1740.49,3731.0
2020-12-21 20:00:00,1222.55851784054,7474.1,1799.34,9406.25,5085,7610.54,8034.2,58426.145,3757.39,991.9,33965,9737.2,57255,39981.0,5951.73,2408,5291.235,4342.16,34368,1422.03,555.0675,854,464.99,1148.0,13730.87,17813.59,22134.09,7578.9,7583.0,4690,16834,1614.25,3552.0
2020-12-21 21:00:00,1320.363199267784,7302.5,1739.99,9410.435,4724,7197.7,7655.01,55844.125,3598.11,916.3,31313,9441.1,56860,36694.0,5431.04,2210,5094.5775,4084.475,30752,1296.04,543.3225,787,445.79,1243.0,12902.065,16898.73,20594.16,7190.9,7020.0,4679,15874,1510.57,3357.0
2020-12-21 22:00:00,1315.661051122242,6847.3,1539.62,9258.115,4352,7093.79,7144.15,52511.885,3238.7,864.2,28226,8893.2,57267,33142.0,4832.23,1995,4842.83,3771.8,27546,1213.1,510.8325,720,444.22,1218.0,12193.0425,16207.13,19075.7,6713.0,6676.0,4704,15011,1407.85,3206.0
2020-12-21 23:00:00,1234.784103018946,6474.8,1446.34,8710.5975,4087,7140.0,6770.93,49771.235,2854.16,833.3,25978,8486.6,54429,29429.0,4428.75,1758,4512.165,3541.775,25845,1157.92,478.905,670,400.91,1098.0,11759.025,15748.4,17886.64,6056.6,6405.0,4634,14341,1327.96,3073.0
2020-12-22 00:00:00,1124.753836413298,6212.5,1552.92,8221.54,3975,7445.74,6800.26,47854.1525,2742.13,820.5,24094,8308.5,52334,27967.0,4387.37,1605,4285.905,3287.565,24182,1130.0,462.0875,643,348.99,983.0,11322.33,15341.68,17266.1,5429.5,6269.0,4373,13917,1267.28,2949.0
2020-12-22 01:00:00,1041.055599422676,6089.6,1466.04,7819.625,3913,7335.74,6704.28,46999.4075,2822.19,800.4,22915,8212.3,51155,27068.0,4227.72,1522,4076.3875,3052.31,23427,1119.64,445.585,631,340.82,908.0,11058.8625,15102.24,16926.81,5060.9,6232.0,4059,13932,1250.24,2921.0
2020-12-22 02:00:00,978.98724390154,6020.1,1462.37,7607.9825,3949,7346.23,6565.62,47187.8675,2890.98,796.7,22367,8241.2,49269,25960.0,4142.58,1502,4000.8225,2913.94,23186,1126.97,442.345,639,305.19,865.0,10958.3,15102.64,16875.85,4817.1,6297.0,3870,13852,1239.43,2935.0
2020-12-22 03:00:00,946.0722068827561,6162.9,1481.54,7715.7725,4078,7322.61,6668.87,48359.1675,3004.22,835.8,22349,8453.6,48179,25265.5,4256.14,1543,4092.9025,2852.28,23523,1181.47,445.32,673,325.47,837.0,11007.425,15087.11,17234.01,4712.2,6500.0,3812,13932,1264.89,2990.0
2020-12-22 04:00:00,951.714784657406,6788.6,1391.41,8086.91,4401,7147.8,7015.23,51021.9925,3073.99,927.5,22986,9051.0,49430,25185.5,4709.49,1679,4403.205,2830.305,25318,1345.07,471.1475,769,328.15,889.0,11403.3,15223.19,17987.55,4692.6,6948.0,3963,14081,1344.26,3128.0
2020-12-22 05:00:00,989.3319698217299,7806.3,1569.54,8766.8875,4836,7093.37,7729.6,55552.135,3529.26,1046.7,25402,9490.1,53333,27119.5,5302.06,2008,4904.6225,2861.37,30323,1517.65,515.12,881,366.05,979.0,12315.8325,16328.78,20479.84,4748.4,7744.0,4262,15653,1629.01,3415.0
2020-12-22 06:00:00,1029.770443873378,8604.6,1840.96,9358.4825,5374,6982.29,8169.31,60488.8725,4326.1,1157.4,29514,9806.5,57683,31633.0,5932.18,2287,5227.435,3077.48,36545,1662.92,571.9125,988,427.82,1039.0,13568.85,17983.14,22594.83,5097.0,8328.0,4650,17799,1828.4,3617.0
2020-12-22 07:00:00,1138.8602808499181,8849.7,1802.77,10282.92,5692,7550.54,8472.17,63983.1375,4781.35,1189.1,32185,9815.7,60428,35248.0,6425.25,2421,5461.42,3579.085,40729,1719.07,611.23,1019,476.98,1164.0,14929.3725,18433.21,23770.55,5620.5,8633.0,4929,18762,1929.52,3783.0
2020-12-22 08:00:00,1250.771406713784,8872.7,1909.28,10897.7975,5689,7928.65,8701.62,64750.46,4735.86,1203.1,33482,9787.1,61050,38639.0,6658.36,2498,5630.3775,4038.225,41984,1743.03,624.4625,1029,490.7,1235.0,15321.21,18811.61,24525.78,6465.7,8704.0,4999,19002,1927.45,3911.0
2020-12-22 09:00:00,1316.6014807513518,8869.2,1923.45,10789.995,5649,7919.16,8846.23,65173.5475,4926.93,1197.4,33997,9846.8,61059,40479.5,6775.93,2486,5740.545,4204.72,41634,1780.14,634.75,1031,483.1,1238.0,15301.4025,18536.93,24823.8,6964.8,8650.0,5032,19163,1887.8,3846.0
2020-12-22 10:00:00,1331.64835481708,8911.6,1918.9,10850.6525,5612,7918.5,8881.63,66118.81,4798.07,1177.7,33654,9862.7,60978,40855.5,6909.2,2507,5842.4875,4289.27,40821,1769.58,652.675,1016,468.62,1252.0,15385.3625,18700.48,25343.54,7055.2,8602.0,4946,19018,1913.06,3956.0
2020-12-22 11:00:00,1319.422769638676,8795.2,1838.43,10898.15,5565,7962.24,8800.08,65931.455,4779.7,1183.5,32988,9900.0,61853,41770.0,6953.16,2490,5889.8425,4290.245,38989,1770.33,656.3175,1038,465.49,1240.0,15403.475,18613.37,25390.59,7099.5,8629.0,4927,19347,1908.94,3926.0
2020-12-22 12:00:00,1313.7801918640262,8652.3,1828.5,10769.3825,5462,7811.11,8832.3,64434.79,4664.11,1189.3,33066,9966.8,60460,42430.5,6671.05,2417,5815.1825,4289.725,38762,1757.36,640.955,1034,465.54,1246.0,15293.8375,18752.4,25371.86,6955.0,8509.0,4916,19238,1873.23,3875.0
2020-12-22 13:00:00,1310.9589029767021,8529.4,2115.1,10695.83,5454,7709.78,8575.61,62957.735,4493.75,1230.9,32265,10135.0,58600,42679.5,6652.39,2354,5794.4025,4288.88,39561,1761.88,630.3375,1042,464.33,1371.0,15373.995,18843.25,24760.34,6776.4,8396.0,4805,19228,1826.73,3830.0
2020-12-22 14:00:00,1329.767495558864,8530.7,1799.07,10784.16,5512,7526.62,8716.49,62666.11,4585.73,1245.1,31284,10154.0,56936,42286.0,6618.2,2332,5838.845,4288.035,40050,1809.13,620.59,1081,464.67,1367.0,15427.145,19524.55,24625.66,6816.9,8568.0,4785,19536,1800.14,3757.0
2020-12-22 15:00:00,1405.942295516622,8715.5,2071.77,10989.3475,5734,7611.33,8773.46,63706.425,4689.93,1224.2,30924,10116.0,56500,43026.0,6894.06,2463,5973.7475,4313.03,41140,1788.59,625.4725,1049,493.1,1299.0,15810.5275,19436.3,25128.44,6647.0,8940.0,5080,19705,1839.77,3919.0
2020-12-22 16:00:00,1436.03604364808,8805.9,1837.54,11472.015,5828,7786.98,8550.32,64372.945,4856.24,1201.4,31361,10065.0,58883,45469.5,7184.09,2558,5837.965,4576.96,42472,1747.18,650.5325,1022,507.22,1278.0,16381.335,19058.91,24767.26,6684.6,8882.16,5098,19495,1835.61,3837.0
2020-12-22 17:00:00,1425.691317727892,8643.3,1668.51,11376.39,5746,8080.85,8300.07,63729.2,4856.45,1166.3,33321,10076.0,61332,46944.5,7156.06,2531,5706.3775,4880.835,41085,1702.89,654.32,985,505.74,1234.0,15603.07,18845.26,24398.59,7074.7,8860.0,5039,19008,1800.12,3772.0
2020-12-22 18:00:00,1420.0487399532421,8215.7,1749.08,10911.0125,5466,8043.83,8231.82,61305.685,4284.55,1122.1,33903,9931.1,61550,45618.5,7027.95,2524,5587.3125,4831.545,40039,1638.08,629.3225,953,500.72,1216.0,15011.805,18677.97,24123.58,7398.6,8605.0,4995,18478,1801.63,3699.0
2020-12-22 19:00:00,1399.359288112864,7736.9,1692.52,10273.78,5196,7640.55,7828.65,57400.4825,3923.05,1074.9,34098,9482.3,58238,43329.0,6646.77,2458,5405.6475,4603.685,37690,1559.92,586.0225,916,481.93,1192.0,14335.5175,18110.4,23450.15,7535.6,8189.0,4873,18087,1723.94,3621.0
2020-12-22 20:00:00,1388.074132563568,7169.7,1448.5,9674.8425,5017,7270.71,7479.23,53630.9675,3685.65,1007.8,33361,9559.0,54907,41231.0,6059.17,2399,5241.5325,4377.76,34576,1434.38,545.9975,857,465.65,1165.0,13569.8,17994.9,21917.61,7416.2,7602.0,4713,17296,1601.3,3431.0
2020-12-22 21:00:00,1360.801673319432,6995.4,1911.07,9668.9425,4662,6992.51,7105.9,51298.635,3423.91,943.9,31042,9331.3,54675,38558.0,5541.57,2200,5063.09,4178.03,31215,1312.47,532.995,788,447.21,1247.0,12876.4725,17658.52,20390.13,7033.9,7083.0,4669,16412,1483.78,3247.0
2020-12-22 22:00:00,1284.626873361676,6524.0,1472.59,9493.18,4207,6921.81,6592.6,47394.705,3165.72,893.7,27951,8844.9,55360,35033.0,4899.35,1966,4774.6175,3848.865,28017,1226.74,504.425,722,425.8,1230.0,12212.9975,17066.58,18860.63,6534.8,6756.0,4665,15648,1379.46,3074.0
2020-12-22 23:00:00,1169.894458610486,6127.3,1502.81,8739.02,3975,6929.71,6180.45,43868.4175,2959.5,851.7,25656,8488.0,52812,31314.5,4460.81,1743,4425.59,3613.65,25065,1174.84,468.555,687,383.4,1128.0,11737.5525,16484.27,17715.38,5991.8,6482.0,4589,14923,1284.45,2944.0
2020-12-23 00:00:00,1062.685480892162,5873.8,1388.53,8324.9325,3857,6844.81,6151.11,41959.715,2813.74,838.2,23775,8274.2,50733,30630.0,4348.93,1580,4178.51,3344.05,23413,1149.75,452.48,669,338.06,1005.0,11359.09,15923.81,16992.26,5433.7,6327.0,4263,14696,1214.01,2797.0
2020-12-23 01:00:00,985.5702513052978,5716.7,1274.85,8062.785,3808,6908.15,6055.06,40960.8125,2739.19,835.0,22570,8160.1,49378,30115.5,4227.0,1491,3957.3925,3135.29,22575,1136.72,436.1975,659,312.74,919.0,11051.6,15654.79,16517.93,5029.7,6253.65,4000,14382,1199.85,2765.0
2020-12-23 02:00:00,947.0126365118642,5601.2,1253.57,7854.0175,3835,6938.9,5879.74,40992.35,2774.6,844.5,22000,8188.5,46906,28717.0,4145.71,1470,3868.425,2990.71,22256,1140.55,434.875,667,300.16,874.0,10893.455,15586.94,16468.85,4750.5,6297.0,3768,14234,1189.39,2732.0
2020-12-23 03:00:00,938.5487698498921,5740.5,1282.61,7804.6175,3964,6909.85,5887.23,41926.99,2871.54,881.3,21848,8500.4,45955,26988.0,4295.41,1498,3949.995,2911.64,22595,1189.52,443.595,697,297.34,870.0,10960.6,15649.08,16704.04,4651.4,6459.0,3712,14346,1219.75,2785.0
2020-12-23 04:00:00,968.6425179813518,6315.5,1413.82,7721.145,4265,6843.73,6155.97,44231.1725,3101.9,973.6,22404,9114.0,47514,26541.0,4757.4,1631,4195.0925,2896.68,24071,1334.43,466.89,784,312.51,900.0,11358.6675,15824.88,17382.75,4609.3,6911.0,3872,15306,1309.3,2896.0
2020-12-23 05:00:00,1069.2684882959181,7228.9,1572.98,8791.06,4683,6803.76,6618.91,48260.3675,3504.25,1082.9,24707,9529.4,51275,28004.0,5357.18,1931,4621.2975,2898.795,28692,1477.29,508.265,883,360.43,998.0,12307.67,16605.68,19564.61,4702.3,7569.0,4237,16530,1563.88,3100.0
2020-12-23 06:00:00,1122.87297715508,8048.0,1880.52,9368.215,5170,6746.41,6978.85,53215.8975,3954.7,1186.0,27908,9910.2,55154,31920.0,5978.17,2188,4888.7275,3055.59,34622,1609.74,562.76,972,426.39,1066.0,13498.0875,17820.88,21424.44,5004.6,8095.0,4519,17710,1754.62,3249.0
2020-12-23 07:00:00,1213.1542215494599,8269.8,1888.33,10295.3575,5506,7210.24,7318.06,56395.035,4375.68,1213.7,30369,10053.0,57924,35490.5,6429.57,2336,5085.5275,3383.135,38765,1668.38,604.14,1007,470.27,1183.0,14682.865,18824.3,22553.66,5490.3,8324.69,4790,18432,1843.86,3414.0
2020-12-23 08:00:00,1254.533125230216,8280.8,1852.45,10448.4425,5468,7580.18,7670.01,57812.235,4506.31,1230.0,32265,9979.4,58967,39174.0,6545.42,2386,5211.1,3755.095,40421,1699.53,618.4625,1015,479.42,1235.0,15358.4225,19102.36,23553.68,6222.4,8352.0,4800,18526,1837.83,3560.0
2020-12-23 09:00:00,1266.7587104086217,8245.3,1960.6,10320.8875,5340,7676.46,7928.79,59110.8175,4577.0,1204.8,32967,10025.0,58610,41581.5,6499.54,2381,5286.855,4046.935,39984,1701.49,628.9325,1010,467.26,1248.0,15650.4575,19320.84,24019.28,6670.3,8333.0,4771,18640,1812.85,3562.0
2020-12-23 10:00:00,1259.2352733757562,8190.8,1999.85,10857.21,5111,7659.53,7985.51,60259.4625,4559.37,1173.2,32850,10049.0,60292,42806.0,6520.96,2393,5320.305,4215.345,38995,1685.89,647.4275,991,452.84,1235.0,15872.8175,19518.41,24389.93,6888.3,8294.0,4700,18592,1818.06,3715.0
2020-12-23 11:00:00,1234.784103018946,8024.8,2159.97,11139.59,4987,7660.79,7879.05,60149.2225,4531.01,1162.7,32554,10010.0,61650,43726.5,6427.19,2363,5310.32,4266.97,37162,1677.51,652.8025,993,442.59,1203.0,15888.7575,19364.58,24184.29,7027.7,8258.0,4641,18479,1793.95,3648.0
2020-12-23 12:00:00,1214.0946511785678,7803.5,1947.53,10456.9475,4859,7542.86,7913.47,58842.1275,4488.05,1142.7,32487,9979.6,60356,44459.5,6161.4,2299,5288.185,4318.595,36887,1661.63,639.565,981,434.2,1205.0,15555.83,19209.69,24060.19,7027.4,8083.0,4525,18584,1743.6,3605.0
2020-12-23 13:00:00,1207.51164377481,7659.4,1814.45,10039.92,4869,7386.56,7730.39,57716.15,4489.24,1141.4,31768,10204.0,58651,44118.0,6214.47,2251,5341.94,4243.63,37478,1649.42,629.42,973,431.34,1328.0,15326.075,18786.65,23617.2,6934.4,8091.0,4424,18674,1682.46,3561.0
2020-12-23 14:00:00,1215.975510436784,7680.6,1938.51,10108.2775,5041,7325.85,7895.32,58060.8625,4573.98,1178.0,30725,10293.0,57146,42601.5,6240.22,2238,5440.05,4209.175,37525,1725.73,621.1725,1014,439.57,1334.0,15421.8775,19252.21,23959.38,6973.9,8238.0,4505,19148,1654.24,3524.0
2020-12-23 15:00:00,1299.673747427406,8043.5,1877.08,10439.5075,5399,7270.95,8004.79,59750.36,4819.05,1155.7,30403,10292.0,56599,42882.5,6616.44,2393,5677.18,4185.155,38148,1734.09,632.7975,1011,473.84,1284.0,15766.755,19558.79,24789.91,6850.3,8716.0,4860,19568,1718.9,3681.0
2020-12-23 16:00:00,1351.3973770283517,8187.9,2385.74,10860.395,5492,7472.04,7817.3,61138.585,5019.42,1123.4,30648,10295.0,59085,45053.0,7024.76,2515,5585.265,4340.385,38970,1691.54,644.765,997,494.84,1284.0,16327.585,19615.16,24608.66,6779.6,8729.0,4965,19587,1760.94,3637.0
2020-12-23 17:00:00,1337.2909325917299,8057.0,1644.34,10900.25,5391,7863.36,7552.27,61624.865,4820.26,1092.1,32104,10254.0,61328,46250.0,7065.33,2489,5437.005,4671.84,37939,1634.87,643.705,961,492.18,1248.0,15487.9325,19330.27,24270.45,7012.6,8614.0,4933,19178,1736.46,3555.0
2020-12-23 18:00:00,1332.58878444619,7612.3,1482.65,10353.6925,5200,7902.92,7542.48,60083.465,4476.63,1061.3,32466,10096.0,61316,45462.5,6977.62,2474,5269.4525,4658.5,36743,1561.9,619.04,921,488.41,1239.0,14854.71,18989.45,23923.3,7255.8,8447.0,4879,18584,1701.81,3478.0
2020-12-23 19:00:00,1288.388591878108,7180.8,2156.43,9685.88,4925,7633.4,7238.76,56523.8525,4200.79,1016.4,32571,9658.9,58265,43319.0,6668.08,2415,5094.5175,4473.23,34407,1475.55,581.19,880,473.84,1207.0,14150.2,18560.47,23033.23,7351.5,8034.0,4782,17772,1642.56,3392.0
2020-12-23 20:00:00,1278.984295587026,6644.3,1590.71,9331.305,4762,7331.23,6919.05,53215.45,3956.95,947.8,31843,9848.0,55611,40563.0,6095.98,2342,4945.7725,4251.345,31705,1358.03,539.625,818,459.88,1176.0,13488.265,18181.82,21385.23,7208.6,7461.0,4629,16953,1521.55,3208.0
2020-12-23 21:00:00,1387.13370293446,6593.8,1679.59,9306.5675,4456,7196.25,6543.65,50603.13,3680.78,888.9,29632,9564.9,55781,37023.5,5581.84,2188,4803.4,4022.055,28789,1253.4,530.235,753,445.39,1270.0,12778.94,17986.12,19756.31,6850.4,6935.0,4627,16082,1403.79,3027.0
2020-12-23 22:00:00,1394.657139967324,6145.2,1700.01,9093.5725,4082,7179.23,6051.1,47421.66,3422.43,839.9,26884,9050.9,56398,33474.0,4984.84,1958,4530.6125,3730.51,25657,1152.73,497.5775,689,439.27,1255.0,12141.5675,17341.1,18122.7,6492.0,6509.0,4556,15780,1293.29,2853.0
2020-12-23 23:00:00,1281.8055844743517,5744.8,1391.49,8818.2975,3734,7299.2,5460.41,43918.02,3250.49,801.1,24363,8618.6,53743,30581.0,4571.03,1718,4165.875,3569.295,22373,1084.62,461.8125,646,396.98,1142.0,11680.1525,16793.8,16681.39,5909.9,6197.0,4495,14956,1193.71,2704.0
2020-12-24 00:00:00,1157.66887343208,5455.5,1307.47,8145.3675,3571,7361.86,5284.15,41724.3075,3063.85,774.8,22223,8384.4,51667,29546.0,4462.54,1546,3904.64,3316.285,20567,1051.18,444.1725,622,332.17,1026.0,11282.72,16352.13,15690.49,5320.8,6005.0,4165,14435,1135.28,2555.0
2020-12-24 01:00:00,1053.28118460108,5301.3,1248.73,7643.885,3517,7321.29,5292.93,40475.0075,2958.75,759.9,20935,8202.1,50487,27472.5,4297.11,1448,3672.525,3059.79,19626,1035.89,431.515,606,322.0,939.0,11071.335,16264.06,14974.26,4841.1,5873.0,3898,14115,1107.3,2535.0
2020-12-24 02:00:00,993.0936883381621,5187.7,1237.41,7465.8325,3522,7430.87,5222.84,40688.7575,2886.05,760.5,20274,8119.7,47974,24966.5,4188.93,1411,3530.785,2869.945,19430,1030.13,429.4425,603,319.89,890.0,10911.15,16145.65,14679.98,4481.2,5840.0,3694,13887,1095.84,2521.0
2020-12-24 03:00:00,974.2850957559999,5310.1,1257.3,7586.52,3576,7249.73,5250.04,41798.885,2880.27,771.9,19994,8230.1,46842,22860.0,4288.91,1418,3546.7625,2735.275,19560,1052.99,432.7775,617,299.83,879.0,11052.3825,16263.21,14718.79,4272.3,5936.0,3589,13963,1106.53,2525.0
2020-12-24 04:00:00,1007.2001327747839,5645.8,1332.8,8010.1525,3718,7271.17,5319.67,42511.7425,2905.29,809.3,20190,8473.7,48086,22163.0,4655.54,1516,3697.46,2709.01,20274,1119.58,451.595,652,314.57,910.0,11388.3925,16535.99,14909.03,4203.1,6200.0,3772,14328,1201.26,2588.0
2020-12-24 05:00:00,1081.4940734743238,5988.2,1463.38,8391.49,4017,7442.82,5401.42,43007.78,3056.4,858.0,21468,8740.3,51263,23349.5,5077.57,1710,3957.98,2694.425,22541,1192.05,480.0875,693,356.2,1003.0,12182.655,17074.63,15548.58,4225.1,6656.0,4087,15102,1360.64,2645.0
2020-12-24 06:00:00,1123.81340678419,6538.8,1715.92,8738.96,4472,7468.68,5688.59,45892.905,3371.63,920.9,23532,9224.4,54572,28008.0,5565.32,1891,4248.2775,2857.255,25079,1265.08,523.1575,742,411.3,1034.0,13250.585,17723.26,16505.83,4310.8,7033.0,4429,15752,1533.4,2762.0
2020-12-24 07:00:00,1199.0477771128378,7063.5,1819.63,9470.3375,4782,7477.14,5955.69,48971.7125,3674.05,970.6,25377,9382.8,57123,32206.0,5968.93,2066,4530.895,3116.905,27137,1358.58,555.785,776,459.58,1118.0,14329.615,18715.89,17737.41,4536.4,7359.0,4697,16854,1603.66,2951.0
2020-12-24 08:00:00,1257.35441411754,7419.2,1849.98,9552.32,4796,7488.61,6320.98,52045.4025,3929.55,1012.7,27646,9472.2,58368,37442.0,6148.48,2180,4811.31,3384.575,28952,1465.69,568.9375,824,478.7,1173.0,14843.0425,19691.69,18990.81,4995.4,7478.0,4806,17557,1635.78,3126.0
2020-12-24 09:00:00,1270.520428925054,7556.0,1827.15,10068.7725,4686,7315.03,6490.68,53616.6325,4111.05,1033.5,29059,9511.5,59486,40476.0,6184.7,2233,4965.3025,3728.255,29519,1547.65,580.405,861,487.66,1186.0,15019.8975,19915.22,19696.09,5476.8,7466.0,4757,18026,1640.45,3203.0
2020-12-24 10:00:00,1273.3417178123782,7585.7,1814.5,10376.2225,4586,7400.58,6495.76,54714.4175,4186.38,1044.7,29170,9500.4,60042,41521.0,6172.86,2238,5092.1675,3946.4,29194,1572.75,598.0575,876,486.54,1180.0,15050.415,19936.96,19861.69,5636.5,7399.0,4702,18189,1657.46,3362.0
2020-12-24 11:00:00,1268.6395696668378,7465.8,1792.71,10402.4675,4470,7483.66,6477.16,54851.245,4064.62,1050.7,28615,9470.6,61828,41708.0,6107.83,2194,5087.035,3982.31,28239,1575.38,595.7975,880,482.04,1171.0,14754.93,19734.14,19575.85,5700.3,7320.0,4675,18237,1625.04,3291.0
2020-12-24 12:00:00,1272.40128818327,7197.5,1833.54,10218.695,4423,7736.03,6631.5,53994.7125,4032.93,1063.8,28443,9510.2,60718,41938.0,5854.47,2139,4965.715,3956.585,26849,1572.11,582.7825,899,471.52,1160.0,14626.355,19647.6,19482.9,5756.4,7243.0,4634,18037,1560.56,3261.0
2020-12-24 13:00:00,1275.222577070594,6974.1,1824.46,9748.245,4557,7536.65,6693.78,52770.185,4083.28,1103.7,27680,9687.8,59106,41095.5,5949.89,2090,4913.29,3926.12,26578,1585.76,569.4775,944,466.66,1308.0,14560.81,19850.73,19040.4,5602.6,7302.0,4476,18052,1493.8,3276.0
2020-12-24 14:00:00,1265.818280779514,6931.2,1765.72,9739.7025,4897,7332.17,6860.11,52080.45,4165.03,1146.9,26590,9699.7,58104,40245.5,5993.95,2086,4897.9425,3841.695,26774,1655.32,568.0525,1000,468.66,1331.0,14532.6625,20170.48,19229.79,5513.5,7587.0,4540,18206,1483.38,3242.0
2020-12-24 15:00:00,1329.767495558864,7113.8,2016.39,9753.105,5417,7145.85,7183.25,53714.255,4767.72,1128.8,26137,9487.9,58128,40125.0,6399.41,2234,4975.1525,3851.44,28138,1629.55,588.53,994,484.5,1324.0,14854.665,20632.69,19392.83,5502.0,8079.0,4807,18396,1532.51,3387.0
2020-12-24 16:00:00,1371.1463992396218,7148.2,2193.28,10151.1375,5265,7335.14,6959.61,55068.5875,5010.42,1073.1,26772,9275.2,61094,42412.0,6909.77,2302,4811.75,4044.745,30641,1509.85,605.105,943,490.06,1299.0,15550.5375,19563.03,17977.04,5618.9,7956.0,4866,18173,1547.2,3178.0
2020-12-24 17:00:00,1361.74210294854,6782.9,1768.21,9981.59,4709,7575.35,6233.03,53425.775,4209.68,1024.2,28824,9157.0,62178,43456.5,6915.81,2246,4580.0375,4445.345,30646,1393.78,605.12,881,483.71,1262.0,14815.47,18658.8,16963.53,6278.0,7739.0,4840,17643,1474.91,2976.0
2020-12-24 18:00:00,1359.861243690324,6384.1,1816.61,9744.3225,4282,7497.97,5871.32,50097.39,3819.55,990.6,29211,9012.6,60986,42748.5,6696.38,2198,4456.37,4420.58,30194,1340.96,580.1175,830,476.09,1239.0,14035.96,18098.92,16495.16,6755.5,7469.0,4734,17248,1402.56,2916.0
2020-12-24 19:00:00,1312.8397622349182,6140.3,1958.1,9275.63,4057,7384.17,5817.69,48056.715,3781.0,963.8,28824,8823.8,58121,40805.0,6194.55,2113,4381.765,4223.87,27748,1294.7,533.45,804,461.86,1221.0,13329.4525,17815.59,16336.18,6714.6,7120.0,4696,17041,1339.16,2892.0
2020-12-24 20:00:00,1294.9715992818642,5921.4,1469.27,8760.1,4003,7062.28,5723.04,46976.5375,3756.14,933.8,27194,9249.9,56131,38507.0,5635.27,2073,4318.07,3993.92,25865,1233.93,498.8475,759,444.42,1198.0,12720.4575,17794.51,16132.41,6054.7,6742.0,4492,16788,1271.15,2851.0
2020-12-24 21:00:00,1402.18057700019,6036.3,1271.72,8945.3625,3862,7131.9,5735.01,46333.9575,3592.54,901.4,24676,9213.0,57522,35425.5,5208.86,1966,4198.6875,3758.65,24636,1169.93,499.2175,718,427.92,1298.0,12208.5075,17627.55,15854.13,5541.2,6300.0,4455,16536,1198.35,2779.0
2020-12-24 22:00:00,1410.644443662162,5752.1,1518.39,9041.605,3590,7442.16,5548.79,44059.73,3461.5,853.3,23472,8837.6,59512,32395.0,4693.15,1791,4003.71,3535.82,22579,1107.69,480.1175,676,414.74,1265.0,11779.335,17325.57,15089.18,5326.7,5901.0,4476,16260,1124.4,2701.0
2020-12-24 23:00:00,1291.209880765432,5487.4,1285.21,8632.7575,3356,7611.65,5198.52,41494.7125,3282.18,812.8,22421,8494.2,58478,29254.5,4210.92,1602,3721.5325,3421.59,20474,1052.18,455.4425,642,378.88,1145.0,11394.4975,17236.44,14262.23,5115.6,5564.0,4439,15674,1038.41,2577.0
2020-12-25 00:00:00,1164.251880835838,5188.1,1119.81,8224.14,3222,7513.92,5097.87,39961.2825,2931.82,786.4,20793,8247.3,57006,28074.5,4059.41,1441,3545.2425,3222.165,18706,1015.25,427.5825,616,336.7,1017.0,10973.4725,17077.38,13470.64,4924.7,5366.0,4193,15517,985.78,2448.0
2020-12-25 01:00:00,1064.5663401503782,5030.1,1231.01,7767.5775,3175,7549.27,5117.65,38826.83,2839.48,777.0,19253,8158.0,55703,27685.5,3855.6,1331,3362.1675,2944.56,17619,996.51,414.3875,600,310.58,938.0,10595.37,16635.53,12939.39,4649.3,5312.0,3897,15385,954.37,2435.0
2020-12-25 02:00:00,997.7958364837021,4874.5,1178.1,7386.28,3140,7480.88,5057.35,38856.395,2899.8,773.2,18196,8186.4,52693,26130.5,3755.02,1283,3234.3475,2741.565,17046,987.8,409.3125,595,296.72,903.0,10488.4175,16246.89,12640.53,4287.3,5279.0,3682,14944,947.17,2409.0
2020-12-25 03:00:00,974.2850957559999,4928.8,1199.92,7451.44,3186,7329.22,5113.31,38961.08,2921.03,785.6,17822,8255.3,50808,24964.0,3805.54,1270,3254.21,2626.41,16963,1011.73,408.735,609,290.52,879.0,10477.8825,16427.0,12795.36,4005.2,5351.0,3663,15009,958.92,2420.0
2020-12-25 04:00:00,1009.0809920329999,5194.3,1308.12,7260.885,3288,7147.05,5199.32,39015.93,3046.86,812.8,17856,8470.6,50987,24042.5,3970.0,1302,3347.6275,2566.17,17359,1053.47,415.665,642,300.38,918.0,10686.9275,16754.47,12925.33,3862.1,5407.0,3762,15563,993.24,2471.0
