,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,DateIn,DateRetrofit,DateOut,lat,lon,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,EIC,projectID,bus
78,St Laurent,Nuclear,Steam Turbine,PP,FR,1830.0,,1969.0,1969.0,2023.0,47.7197,1.5783,,0.0,0.0,0.0,"{'17W100P100P0230S', '17W100P100P0229D'}","{'ENTSOE': {'17W100P100P0229D', '17W100P100P0230S'}, 'GEM': {'G500284', 'G500283'}, 'OPSD': {'OEU-307', 'OEU-306'}, 'WIKIPEDIA': {'WIKIPEDIA-119', 'WIKIPEDIA-118', 'WIKIPEDIA-120', 'WIKIPEDIA-117'}, 'GEO': {'GEO-5217'}, 'GPD': {'WRI1002779'}}",3984
79,Tricastin,Nuclear,Steam Turbine,PP,FR,3660.0,,1980.0,1980.0,2021.0,44.3311,4.7311,,0.0,0.0,0.0,"{'17W100P100P0232O', '17W100P100P0233M', '17W100P100P0234K', '17W100P100P0231Q'}","{'ENTSOE': {'17W100P100P0232O', '17W100P100P0233M', '17W100P100P0231Q', '17W100P100P0234K'}, 'GEM': {'G500286', 'G500285', 'G500288', 'G500287'}, 'OPSD': {'OEU-310', 'OEU-309', 'OEU-311', 'OEU-308'}, 'WIKIPEDIA': {'WIKIPEDIA-123', 'WIKIPEDIA-124', 'WIKIPEDIA-125', 'WIKIPEDIA-122'}, 'GEO': {'GEO-5778'}, 'GPD': {'WRI1002782'}}",2532
80,Penly,Nuclear,Steam Turbine,PP,FR,2660.0,,1990.0,1990.0,2032.0,49.9764,1.2107,,0.0,0.0,0.0,"{'17W100P100P0226J', '17W100P100P0225L'}","{'ENTSOE': {'17W100P100P0225L', '17W100P100P0226J'}, 'GEM': {'G500056', 'G500057'}, 'OPSD': {'OEU-302', 'OEU-303'}, 'WIKIPEDIA': {'WIKIPEDIA-112', 'WIKIPEDIA-113'}, 'GEO': {'GEO-4746'}, 'GPD': {'WRI1002754'}}",4995
81,Paluel,Nuclear,Steam Turbine,PP,FR,5320.0,,1984.0,1984.0,2026.0,49.8582,0.6354,,0.0,0.0,0.0,"{'17W100P100P0223P', '17W100P100P0222R', '17W100P100P0224N', '17W100P100P0221T'}","{'ENTSOE': {'17W100P100P0222R', '17W100P100P0221T', '17W100P100P0224N', '17W100P100P0223P'}, 'GEM': {'G500055', 'G500054', 'G500053', 'G500052'}, 'OPSD': {'OEU-300', 'OEU-299', 'OEU-298', 'OEU-301'}, 'WIKIPEDIA': {'WIKIPEDIA-110', 'WIKIPEDIA-111', 'WIKIPEDIA-109', 'WIKIPEDIA-108'}, 'GEO': {'GEO-4689'}, 'GPD': {'WRI1002752'}}",5005
82,Gravelines,Nuclear,Steam Turbine,PP,FR,5460.0,,1980.0,1980.0,2028.0,51.014100000000006,2.1332,,0.0,0.0,0.0,"{'17W100P100P0217K', '17W100P100P0215O', '17W100P100P0218I', '17W100P100P0216M', '17W100P100P0213S', '17W100P100P0214Q'}","{'ENTSOE': {'17W100P100P0215O', '17W100P100P0217K', '17W100P100P0214Q', '17W100P100P0216M', '17W100P100P0218I', '17W100P100P0213S'}, 'GEM': {'G500300', 'G500297', 'G500301', 'G500298', 'G500302', 'G500299'}, 'OPSD': {'OEU-291', 'OEU-290', 'OEU-294', 'OEU-295', 'OEU-292', 'OEU-293'}, 'WIKIPEDIA': {'WIKIPEDIA-103', 'WIKIPEDIA-100', 'WIKIPEDIA-99', 'WIKIPEDIA-102', 'WIKIPEDIA-101', 'WIKIPEDIA-98'}, 'GEO': {'GEO-3383'}, 'GPD': {'WRI1002735'}}",4987
83,Golfech,Nuclear,Steam Turbine,PP,FR,2620.0,,1990.0,1990.0,2034.0,44.106,0.8443,,0.0,0.0,0.0,"{'17W100P100P0211W', '17W100P100P0212U'}","{'ENTSOE': {'17W100P100P0211W', '17W100P100P0212U'}, 'GEM': {'G500062', 'G500063'}, 'OPSD': {'OEU-289', 'OEU-288'}, 'WIKIPEDIA': {'WIKIPEDIA-97', 'WIKIPEDIA-96'}, 'GEO': {'GEO-3348'}, 'GPD': {'WRI1002733'}}",2397
84,Flamanville,Nuclear,Steam Turbine,PP,FR,2660.0,,1985.0,1985.0,2051.0,49.5366,-1.8823,,0.0,0.0,0.0,"{'17W100P100P0210Y', '17W100P100P0209J'}","{'ENTSOE': {'17W100P100P0209J', '17W100P100P0210Y'}, 'GEM': {'G500051', 'G500050', 'G500007'}, 'OPSD': {'OEU-287', 'OEU-286'}, 'WIKIPEDIA': {'WIKIPEDIA-95', 'WIKIPEDIA-93', 'WIKIPEDIA-94'}, 'GEO': {'GEO-3183'}, 'GPD': {'WRI1002728'}}",5276
85,Belleville,Nuclear,Steam Turbine,PP,FR,2620.0,,1987.0,1987.0,2029.0,47.5103,2.875,,0.0,0.0,0.0,"{'17W100P100P01865', '17W100P100P01857'}","{'ENTSOE': {'17W100P100P01865', '17W100P100P01857'}, 'GEM': {'G500061', 'G500060'}, 'OPSD': {'OEU-254', 'OEU-255'}, 'WIKIPEDIA': {'WIKIPEDIA-56', 'WIKIPEDIA-55'}, 'GEO': {'GEO-2300'}, 'GPD': {'WRI1002693'}}",4036
86,Blayais,Nuclear,Steam Turbine,PP,FR,3640.0,,1981.0,1981.0,2023.0,45.256,-0.6932,,0.0,0.0,0.0,"{'17W100P100P01784', '17W100P100P01792', '17W100P100P01776', '17W100P100P0180H'}","{'ENTSOE': {'17W100P100P01792', '17W100P100P0180H', '17W100P100P01784', '17W100P100P01776'}, 'GEM': {'G500293', 'G500296', 'G500295', 'G500294'}, 'OPSD': {'OEU-258', 'OEU-257', 'OEU-259', 'OEU-256'}, 'WIKIPEDIA': {'WIKIPEDIA-60', 'WIKIPEDIA-58', 'WIKIPEDIA-59', 'WIKIPEDIA-57'}, 'GEO': {'GEO-2366'}, 'GPD': {'WRI1002694'}}",4211
87,Bugey,Nuclear,Steam Turbine,PP,FR,3580.0,,1972.0,1972.0,2030.0,45.7973,5.2706,,0.0,0.0,0.0,"{'17W100P100P0183B', '17W100P100P0182D', '17W100P100P01849', '17W100P100P0181F'}","{'ENTSOE': {'17W100P100P0183B', '17W100P100P0181F', '17W100P100P0182D', '17W100P100P01849'}, 'GEM': {'G500304', 'G500309', 'G500303', 'G500310'}, 'OPSD': {'OEU-263', 'OEU-262', 'OEU-261', 'OEU-260'}, 'WIKIPEDIA': {'WIKIPEDIA-64', 'WIKIPEDIA-66', 'WIKIPEDIA-63', 'WIKIPEDIA-62', 'WIKIPEDIA-65'}, 'GEO': {'GEO-2471'}, 'GPD': {'WRI1002701'}}",4132
88,Cattenom,Nuclear,Steam Turbine,PP,FR,5200.0,,1978.0,1978.0,2032.0,49.416,6.2169,,0.0,0.0,0.0,"{'17W100B100P0189S', '17W100P100P01873', '17W100P100P0190E', '17W100P100P01881'}","{'ENTSOE': {'17W100P100P01873', '17W100P100P01881', '17W100P100P0190E', '17W100B100P0189S'}, 'GEM': {'G500069', 'G500068', 'G500067', 'G500066'}, 'OPSD': {'OEU-267', 'OEU-264', 'OEU-266', 'OEU-265'}, 'WIKIPEDIA': {'WIKIPEDIA-67', 'WIKIPEDIA-69', 'WIKIPEDIA-68', 'WIKIPEDIA-70'}, 'GEO': {'GEO-2589'}, 'GPD': {'WRI1002703'}}",4816
89,Chinon,Nuclear,Steam Turbine,PP,FR,3620.0,,1963.0,1963.0,2028.0,47.2254,0.1656,,0.0,0.0,0.0,"{'17W100P100P01938', '17W100P100P01946', '17W100P100P0192A', '17W100P100P0191C'}","{'ENTSOE': {'17W100P100P01938', '17W100P100P01946', '17W100P100P0192A', '17W100P100P0191C'}, 'GEM': {'G500291', 'G500290', 'G500292', 'G500289'}, 'OPSD': {'OEU-270', 'OEU-269', 'OEU-271', 'OEU-268'}, 'WIKIPEDIA': {'WIKIPEDIA-77', 'WIKIPEDIA-75', 'WIKIPEDIA-74', 'WIKIPEDIA-73', 'WIKIPEDIA-72', 'WIKIPEDIA-76', 'WIKIPEDIA-71'}, 'GEO': {'GEO-2665'}, 'GPD': {'WRI1002706'}}",3941
90,Chooz,Nuclear,Steam Turbine,PP,FR,3000.0,,1967.0,1967.0,2039.0,50.0901,4.7872,,0.0,0.0,0.0,"{'17W100P100P01962', '17W100P100P01954'}","{'ENTSOE': {'17W100P100P01954', '17W100P100P01962'}, 'GEM': {'G500011', 'G500010'}, 'OPSD': {'OEU-272', 'OEU-273'}, 'WIKIPEDIA': {'WIKIPEDIA-79', 'WIKIPEDIA-80', 'WIKIPEDIA-78'}, 'GEO': {'GEO-2670'}, 'GPD': {'WRI1002707'}}",5161
91,Civaux,Nuclear,Steam Turbine,PP,FR,2990.0,,1997.0,1997.0,2039.0,46.4555,0.6582,,0.0,0.0,0.0,"{'17W100P100P0198Z', '17W100P100P01970'}","{'ENTSOE': {'17W100P100P0198Z', '17W100P100P01970'}, 'GEM': {'G500009', 'G500008'}, 'OPSD': {'OEU-274', 'OEU-275'}, 'WIKIPEDIA': {'WIKIPEDIA-82', 'WIKIPEDIA-81'}, 'GEO': {'GEO-2687'}, 'GPD': {'WRI1002708'}}",3997
92,Cruas,Nuclear,Steam Turbine,PP,FR,3660.0,,1983.0,1983.0,2025.0,44.6325,4.7546,,0.0,0.0,0.0,"{'17W100P100P0202X', '17W100P100P02000', '17W100P100P0199X', '17W100P100P0201Z'}","{'ENTSOE': {'17W100P100P0201Z', '17W100P100P02000', '17W100P100P0202X', '17W100P100P0199X'}, 'GEM': {'G500280', 'G500282', 'G500279', 'G500281'}, 'OPSD': {'OEU-276', 'OEU-279', 'OEU-278', 'OEU-277'}, 'WIKIPEDIA': {'WIKIPEDIA-86', 'WIKIPEDIA-84', 'WIKIPEDIA-85', 'WIKIPEDIA-83'}, 'GEO': {'GEO-2825'}, 'GPD': {'WRI1002716'}}",2534
93,Dampierre,Nuclear,Steam Turbine,PP,FR,3560.0,,1980.0,1980.0,2035.0,47.7321,2.5185,,0.0,0.0,0.0,"{'17W100P100P0204T', '17W100P100P0205R', '17W100P100P0203V', '17W100P100P0206P'}","{'ENTSOE': {'17W100P100P0203V', '17W100P100P0205R', '17W100P100P0206P', '17W100P100P0204T'}, 'GEM': {'G500305', 'G500308', 'G500307', 'G500306'}, 'OPSD': {'OEU-282', 'OEU-280', 'OEU-281', 'OEU-283'}, 'WIKIPEDIA': {'WIKIPEDIA-89', 'WIKIPEDIA-88', 'WIKIPEDIA-87', 'WIKIPEDIA-90'}, 'GEO': {'GEO-2862'}, 'GPD': {'WRI1002720'}}",3991
94,Bollene,Hydro,Run-Of-River,PP,FR,349.2,,1952.0,1952.0,2052.0,44.3039,4.7418,,0.0,0.0,0.0,{'17W100P100P0324J'},"{'ENTSOE': {'17W100P100P0324J'}, 'GEM': {'G601645'}, 'OPSD': {'OEU-212'}, 'JRC': {'JRC-H116'}, 'GEO': {'GEO-39757'}, 'GPD': {'WRI1002723'}}",2532
95,Nogent,Nuclear,Steam Turbine,PP,FR,2620.0,,1987.0,1987.0,2029.0,48.5171,3.5181,,0.0,0.0,0.0,"{'17W100P100P0220V', '17W100P100P0219G'}","{'ENTSOE': {'17W100P100P0219G', '17W100P100P0220V'}, 'GEM': {'G500065', 'G500064'}, 'OPSD': {'OEU-297', 'OEU-296'}, 'WIKIPEDIA': {'WIKIPEDIA-107', 'WIKIPEDIA-106'}, 'GEO': {'GEO-4511'}, 'GPD': {'WRI1002749'}}",4029
96,Avignon,Hydro,Run-Of-River,PP,FR,120.0,,1973.0,1973.0,2073.0,43.9764,4.8191,,0.0,0.0,0.0,{'17W100P100P0326F'},"{'ENTSOE': {'17W100P100P0326F'}, 'GEM': {'G601640'}, 'OPSD': {'OEU-205'}, 'JRC': {'JRC-H407'}, 'GEO': {'GEO-39823'}, 'GPD': {'WRI1002689'}}",2551
97,Aston,Hydro,Run-Of-River,PP,FR,104.0,,1947.0,1947.0,2047.0,42.7772,1.6764,,0.0,0.0,0.0,{'17W100P100P0315K'},"{'ENTSOE': {'17W100P100P0315K'}, 'GEM': {'G601638'}, 'OPSD': {'OEU-204'}, 'JRC': {'JRC-H495'}, 'GEO': {'GEO-39716'}, 'GPD': {'WRI1002688'}}",2470
98,Beauchastel,Hydro,Run-Of-River,PP,FR,192.0,,1963.0,1963.0,2063.0,44.8242,4.8099,,0.0,0.0,0.0,{'17W100P100P0321P'},"{'ENTSOE': {'17W100P100P0321P'}, 'GEM': {'G601643'}, 'OPSD': {'OEU-207'}, 'JRC': {'JRC-H245'}, 'GEO': {'GEO-39756'}, 'GPD': {'WRI1002692'}}",2528
99,Bathie,Hydro,Reservoir,Store,FR,592.0,,1961.0,2018.0,2118.0,45.6452,6.4443,1038.8278388278388,0.0,0.0,0.0,{'17W100P100P0280D'},"{'ENTSOE': {'17W100P100P0280D'}, 'GEM': {'G601641'}, 'OPSD': {'OEU-232'}, 'JRC': {'JRC-H47'}, 'GEO': {'GEO-45155', 'GEO-39814'}, 'GPD': {'WRI1002691'}}",3677
100,Dk,Natural Gas,CCGT,CHP,FR,796.0,,2005.0,2005.0,2045.0,51.0482,2.3255,,0.0,0.0,0.0,{'17W100P100P0350I'},"{'ENTSOE': {'17W100P100P0350I'}, 'GEM': {'L400096'}, 'OPSD': {'OEU-172'}, 'GEO': {'GEO-2947'}, 'GPD': {'WRI1002722'}}",4989
101,Pont Sur Sambre,Natural Gas,CCGT,PP,FR,412.0,,2009.0,2019.0,2059.0,50.22915,3.86807,,0.0,0.0,0.0,{'17W100P100P0341J'},"{'ENTSOE': {'17W100P100P0341J'}, 'GEM': {'L400105'}, 'OPSD': {'OEU-179'}, 'GEO': {'GEO-4844'}, 'GPD': {'WRI1002756'}}",5132
102,Martigues Ponteau,Natural Gas,CCGT,PP,FR,930.0,0.565,2012.0,2012.0,2052.0,43.35822,5.02112,,0.0,0.0,0.0,"{'17W100P100P0246D', '17W100P100P0245F'}","{'ENTSOE': {'17W100P100P0246D', '17W100P100P0245F'}, 'GEM': {'L400102'}, 'OPSD': {'OEU-177', 'OEU-178'}, 'GEO': {'GEO-45606'}, 'GPD': {'WRI1002743'}}",2565
103,Croix De Metz,Natural Gas,CCGT,PP,FR,413.0,0.5700000000000001,2012.0,2019.0,2059.0,48.69336,5.91468,,0.0,0.0,0.0,{'17W100P100P0340L'},"{'ENTSOE': {'17W100P100P0340L'}, 'GEM': {'L400094'}, 'OPSD': {'OEU-171'}, 'GEO': {'GEO-45605'}, 'GPD': {'WRI1002715'}}",3518
104,Combigolfe,Natural Gas,CCGT,PP,FR,425.0,,2010.0,2010.0,2050.0,43.4072,4.8676,,0.0,0.0,0.0,{'17W100P100P0337A'},"{'ENTSOE': {'17W100P100P0337A'}, 'GEM': {'L400093'}, 'OPSD': {'OEU-169'}, 'GEO': {'GEO-2746'}, 'GPD': {'WRI1002711'}}",2555
105,Blenod,Natural Gas,CCGT,PP,FR,427.0,,2011.0,2011.0,2051.0,48.86898,6.08415,,0.0,0.0,0.0,{'17W100P100P0243J'},"{'ENTSOE': {'17W100P100P0243J'}, 'GEM': {'L101857'}, 'OPSD': {'OEU-167'}, 'GEO': {'GEO-46606'}, 'GPD': {'WRI1002695'}}",3520
106,Bouchain,Natural Gas,CCGT,PP,FR,585.0,0.61,2016.0,2017.0,2057.0,50.2987,3.3156,,0.0,0.0,0.0,{'17W100P100P0244H'},"{'ENTSOE': {'17W100P100P0244H'}, 'GEM': {'L101860'}, 'OPSD': {'OEU-168'}, 'GEO': {'GEO-45599'}, 'GPD': {'WRI1002697'}}",5123
107,Beaucaire,Hydro,Run-Of-River,PP,FR,210.0,,1970.0,1970.0,2070.0,43.8238,4.6424,,0.0,0.0,0.0,{'17W100P100P0327D'},"{'ENTSOE': {'17W100P100P0327D'}, 'GEM': {'G601642'}, 'OPSD': {'OEU-229'}, 'JRC': {'JRC-H228'}, 'GEO': {'GEO-39762'}}",2548
108,Aigle,Hydro,Reservoir,Store,FR,360.0,,1945.0,1945.0,2045.0,45.2438,2.2248,,0.0,0.0,0.0,{'17W100P100P0279Z'},"{'ENTSOE': {'17W100P100P0279Z'}, 'GEM': {'G601665'}, 'OPSD': {'OEU-231'}, 'JRC': {'JRC-H109'}, 'GEO': {'GEO-3929'}}",4016
109,Brens,Hydro,Run-Of-River,Store,FR,90.0,,1982.0,1982.0,2082.0,45.7253,5.699,,0.0,0.0,0.0,{'17W000001017790U'},"{'ENTSOE': {'17W000001017790U'}, 'GEM': {'G601644'}, 'JRC': {'JRC-H556'}, 'GEO': {'GEO-39816'}, 'GPD': {'WRI1026744'}}",3654
110,Chateauneuf Du Rhone,Hydro,Run-Of-River,PP,FR,275.4,,1957.0,1957.0,2057.0,44.498,4.7092,,0.0,0.0,0.0,{'17W100P100P0323L'},"{'ENTSOE': {'17W100P100P0323L'}, 'GEM': {'G601662'}, 'JRC': {'JRC-H165'}, 'GEO': {'GEO-39758'}, 'GPD': {'WRI1002744'}}",2535
111,Chautagne,Hydro,Run-Of-River,PP,FR,90.0,,1980.0,1980.0,2080.0,45.8786,5.8112,,0.0,0.0,0.0,{'17W000001017789F'},"{'ENTSOE': {'17W000001017789F'}, 'GEM': {'G601651'}, 'JRC': {'JRC-H727'}, 'GEO': {'GEO-39696'}, 'GPD': {'WRI1026743'}}",3653
112,Pierre Benite,Hydro,Run-Of-River,PP,FR,80.0,,1966.0,1966.0,2066.0,45.7018,4.8422,,0.0,0.0,0.0,{'17W000001017793O'},"{'ENTSOE': {'17W000001017793O'}, 'GEM': {'G601685'}, 'JRC': {'JRC-H767'}, 'GEO': {'GEO-39813'}, 'GPD': {'WRI1026738'}}",4110
113,Randens,Hydro,Run-Of-River,PP,FR,124.2,,1954.0,1954.0,2054.0,45.5275,6.3208,,0.0,0.0,0.0,{'17W100P100P0312Q'},"{'ENTSOE': {'17W100P100P0312Q'}, 'GEM': {'G601688'}, 'OPSD': {'OEU-224'}, 'JRC': {'JRC-H413'}, 'GPD': {'WRI1002762'}}",3672
114,Saint Pierre 2,Hydro,Run-Of-River,PP,FR,223.0,,1955.7142857142858,1955.7142857142858,2055.714285714286,45.3906,2.3663,,0.0,0.0,0.0,"{'17W100P100P0317G', '17W100P100P03299'}","{'ENTSOE': {'17W100P100P03299', '17W100P100P0317G'}, 'GEM': {'G601697'}, 'OPSD': {'OEU-226'}, 'JRC': {'JRC-H203'}, 'GPD': {'WRI1002768', 'WRI1002769'}}",4015
115,Saussaz,Hydro,Run-Of-River,PP,FR,145.4,,1973.0,1973.0,2073.0,45.211,6.475,,0.0,0.0,0.0,{'17W100P100P0309F'},"{'ENTSOE': {'17W100P100P0309F'}, 'GEM': {'G601667'}, 'OPSD': {'OEU-227'}, 'JRC': {'JRC-H341'}, 'GPD': {'WRI1002772'}}",3687
116,Passy,Hydro,Run-Of-River,PP,FR,104.0,,1951.0,1951.0,2051.0,45.917,6.7272,,0.0,0.0,0.0,{'17W100P100P0316I'},"{'ENTSOE': {'17W100P100P0316I'}, 'GEM': {'G601683'}, 'OPSD': {'OEU-223'}, 'JRC': {'JRC-H498'}, 'GPD': {'WRI1002753'}}",3680
117,Fessenheim,Nuclear,Steam Turbine,PP,FR,1760.0,,1977.0,1977.0,2020.0,47.90303,7.56308,,0.0,0.0,0.0,"{'17W100P100P0208L', '17W100P100P0207N'}","{'ENTSOE': {'17W100P100P0208L', '17W100P100P0207N'}, 'OPSD': {'OEU-285', 'OEU-284'}, 'WIKIPEDIA': {'WIKIPEDIA-92', 'WIKIPEDIA-91'}, 'GEO': {'GEO-3171'}, 'GPD': {'WRI1002727'}}",3581
118,Provence,Hard Coal,Steam Turbine,PP,FR,576.210597851984,,1958.0,1958.0,2022.0,43.4692,5.4882,,0.0,0.0,0.0,{'17W100P100P03469'},"{'BEYONDCOAL': {'BEYOND-FR-50'}, 'ENTSOE': {'17W100P100P03469'}, 'GEM': {'G108157', 'G108158'}, 'GEO': {'GEO-4938'}, 'GPD': {'WRI1002760'}}",2574
119,Le Havre,Hard Coal,Steam Turbine,PP,FR,580.0,,1964.0,1964.0,2021.0,49.49,0.13,,0.0,0.0,0.0,{'17W100P100P0238C'},"{'BEYONDCOAL': {'BEYOND-FR-43'}, 'ENTSOE': {'17W100P100P0238C'}, 'GEM': {'G106207', 'G106208', 'G106206'}, 'GEO': {'GEO-3020'}, 'GPD': {'WRI1002736'}}",4998
120,Gennevilliers,Natural Gas,CCGT,PP,FR,203.0,,1994.0,1994.0,2034.0,48.93699,2.26144,,0.0,0.0,0.0,{'17W100P100P02667'},"{'ENTSOE': {'17W100P100P02667'}, 'GEM': {'L400101'}, 'OPSD': {'OEU-176'}, 'GPD': {'WRI1002731'}}",3961
121,Arrighi,Oil,Steam Turbine,PP,FR,254.0,,1997.0,1997.0,2037.0,48.786486,2.418792,,0.0,0.0,0.0,"{'17W100P100P0255C', '17W100P100P0256A'}","{'ENTSOE': {'17W100P100P0255C', '17W100P100P0256A'}, 'GEM': {'L406382'}, 'OPSD': {'OEU-187', 'OEU-186'}, 'GPD': {'WRI1002687'}}",3964
122,Brennilis,Oil,Steam Turbine,PP,FR,304.0,,1980.0,1980.0,2020.0,48.35702,-3.870530000000001,,0.0,0.0,0.0,"{'17W100P100P0260J', '17W100P100P02586', '17W100P100P0261H'}","{'ENTSOE': {'17W100P100P0260J', '17W100P100P0261H', '17W100P100P02586'}, 'OPSD': {'OEU-188', 'OEU-189', 'OEU-190'}, 'GEO': {'GEO-2426'}, 'GPD': {'WRI1002699'}}",4145
123,Cordemais,Hard Coal,Steam Turbine,PP,FR,1161.6405652695996,,1983.0,1983.0,2022.0,47.2762,-1.8776,,0.0,0.0,0.0,"{'17W100P100P0237E', '17W100P100P0236G'}","{'BEYONDCOAL': {'BEYOND-FR-22'}, 'ENTSOE': {'17W100P100P0236G', '17W100P100P0237E'}, 'GEM': {'G101703', 'G101704'}, 'GPD': {'WRI1002713'}}",4169
124,Spem,Natural Gas,CCGT,PP,FR,435.0,0.3821176470588235,2010.0,2010.0,2050.0,47.30721,-2.13716,,0.0,0.0,0.0,{'17W100P100P0334G'},"{'ENTSOE': {'17W100P100P0334G'}, 'GEM': {'L400104'}, 'OPSD': {'OEU-180'}, 'GEO': {'GEO-42813'}}",4165
125,Hospitalet,Hydro,Reservoir,Store,FR,93.0,,1960.0,1960.0,2060.0,42.5879,1.7972,,0.0,0.0,0.0,{nan},"{'GEM': {'G601666'}, 'JRC': {'JRC-H551'}, 'GEO': {'GEO-39806'}, 'GPD': {'WRI1026745'}}",2473
126,Sablons,Hydro,Run-Of-River,PP,FR,160.0,,1977.0,1977.0,2077.0,45.3066,4.7975,,0.0,0.0,0.0,"{'17W000001017796I', '17W000001017795K'}","{'ENTSOE': {'17W000001017796I', '17W000001017795K'}, 'GEM': {'G601692'}, 'JRC': {'JRC-H474'}, 'GEO': {'GEO-39792'}}",4123
127,Cycofos 2,Natural Gas,CCGT,PP,FR,428.0,,2009.0,2009.0,2049.0,43.42801,4.88652,,0.0,0.0,0.0,{'17W100P100P0351G'},"{'ENTSOE': {'17W100P100P0351G'}, 'GEM': {'L400095'}, 'OPSD': {'OEU-170'}, 'GEO': {'GEO-3211'}}",2555
128,Le Sautet 2,Hydro,Reservoir,Store,FR,76.0,,1931.0,1931.0,2031.0,44.8166,5.9084,,0.0,0.0,0.0,{nan},"{'GEM': {'G601669'}, 'JRC': {'JRC-H636'}, 'GEO': {'GEO-39786'}, 'GPD': {'WRI1026736'}}",2296
129,Orlu,Hydro,Reservoir,Store,FR,89.0,,1959.0,1959.0,2059.0,42.6893,1.9119,,0.0,0.0,0.0,{nan},"{'GEM': {'G601681'}, 'JRC': {'JRC-H580'}, 'GEO': {'GEO-39717'}, 'GPD': {'WRI1026742'}}",2472
130,Sainte Tulle,Hydro,Reservoir,PP,FR,97.0,,1922.0,1922.0,2022.0,43.7865,5.774,,0.0,0.0,0.0,{nan},"{'GEM': {'G601700'}, 'JRC': {'JRC-H696'}, 'GEO': {'GEO-39710'}, 'GPD': {'WRI1026747'}}",2305
131,Salignac 2,Hydro,Reservoir,PP,FR,78.0,,1976.0,1976.0,2076.0,44.1371,5.9789,,0.0,0.0,0.0,{nan},"{'GEM': {'G601701'}, 'JRC': {'JRC-H751'}, 'GEO': {'GEO-39713'}, 'GPD': {'WRI1026740'}}",2299
132,Gervans,Hydro,Run-Of-River,PP,FR,120.0,,1971.0,1971.0,2071.0,45.1094,4.8212,,0.0,0.0,0.0,"{'17W000001017797G', '17W000001017798E'}","{'ENTSOE': {'17W000001017798E', '17W000001017797G'}, 'GEM': {'G601660'}, 'JRC': {'JRC-H607'}, 'GEO': {'GEO-39760'}}",2526
133,Bregnier Cordon,Hydro,Run-Of-River,PP,FR,70.0,,1984.0,1984.0,2084.0,45.6539999999999,5.605,,0.0,0.0,0.0,{'17W000001017791S'},"{'ENTSOE': {'17W000001017791S'}, 'JRC': {'JRC-H877'}, 'GEO': {'GEO-39789'}, 'GPD': {'WRI1026732'}}",4136
134,Sault Brenaz,Hydro,Run-Of-River,PP,FR,44.6,,1986.0,1986.0,2086.0,45.846,5.41799999999999,,0.0,0.0,0.0,{'17W000001017792Q'},"{'ENTSOE': {'17W000001017792Q'}, 'JRC': {'JRC-H1126'}, 'GEO': {'GEO-39695'}, 'GPD': {'WRI1026714'}}",4134
135,Seyssel 2,Hydro,Run-Of-River,Store,FR,40.5,,1951.0,1951.0,2051.0,45.971,5.834,,0.0,0.0,0.0,{'17W000001017788H'},"{'ENTSOE': {'17W000001017788H'}, 'JRC': {'JRC-H899'}, 'GEO': {'GEO-39697'}, 'GPD': {'WRI1026715'}}",3651
136,Vaugris,Hydro,Run-Of-River,PP,FR,72.0,,1980.0,1980.0,2080.0,45.495,4.826,,0.0,0.0,0.0,{'17W000001017794M'},"{'ENTSOE': {'17W000001017794M'}, 'JRC': {'JRC-H860'}, 'GEO': {'GEO-39793'}, 'GPD': {'WRI1026734'}}",4122
137,Hermillon,Hydro,Run-Of-River,PP,FR,115.6,,1974.0,1974.0,2074.0,45.2848,6.3615,,0.0,0.0,0.0,{'17W100P100P0314M'},"{'ENTSOE': {'17W100P100P0314M'}, 'GEM': {'G601663'}, 'OPSD': {'OEU-218'}, 'JRC': {'JRC-H443'}}",3686
138,Gour Noir Le Gour Noir Le 2,Hydro,Reservoir,Store,FR,40.0,,1947.0,1947.0,2047.0,45.071,2.067,,5.2,43.0,0.0,{nan},"{'JRC': {'JRC-H966'}, 'GEO': {'GEO-39747'}, 'GPD': {'WRI1026706'}}",4012
139,Golinhac,Hydro,Reservoir,Store,FR,44.4267515923566,,1960.0,1960.0,2060.0,44.606,2.605,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H913'}, 'GEO': {'GEO-39722'}, 'GPD': {'WRI1026716'}}",2412
140,Grangent,Hydro,Reservoir,Store,FR,36.5286624203821,,1957.0,1957.0,2057.0,45.467,4.248,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1042'}, 'GEO': {'GEO-39798'}, 'GPD': {'WRI1026701'}}",4114
141,Salon,Hydro,Reservoir,PP,FR,96.0,,1965.0,1965.0,2065.0,43.6331,5.1148,,0.0,0.0,0.0,{nan},"{'GEM': {'G601702'}, 'JRC': {'JRC-H673'}, 'GEO': {'GEO-39737'}}",2559
142,Mallemort 2,Hydro,Reservoir,PP,FR,99.0,,1966.0,1966.0,2066.0,43.7161,5.2061,,0.0,0.0,0.0,{nan},"{'GEM': {'G601673'}, 'JRC': {'JRC-H672'}, 'GEO': {'GEO-39734'}}",2559
143,Laval De Cere 3,Hydro,Run-Of-River,Store,FR,96.0,,1967.0,1967.0,2067.0,44.9532,1.9495,,0.0,0.0,0.0,{nan},"{'GEM': {'G601668'}, 'JRC': {'JRC-H390'}, 'GEO': {'GEO-39799'}}",4012
